Timestamp,Traffic Volume,Vehicle Speed (km/h),Traffic Density (vehicles/km),Congestion Level,Weather Conditions,Accidents,Road Type,GPS Latitude,GPS Longitude
2024-02-01 19:15:00,79,89,94,High,Foggy,1,Urban Road,48.853726,-77.495147
2024-02-01 19:20:00,574,81,13,Low,Snowy,3,Residential,46.775402,-71.009251
2024-02-01 19:25:00,522,27,124,Moderate,Clear,0,Highway,49.481554,-72.167163
2024-02-01 19:30:00,737,15,88,Low,Foggy,4,Urban Road,40.07388,-72.59261
2024-02-01 19:35:00,561,65,58,Moderate,Snowy,1,Highway,46.739423,-72.490196
2024-02-01 19:40:00,123,67,93,Low,Snowy,3,Urban Road,46.423116,-72.410585
2024-02-01 19:45:00,605,47,60,Moderate,Clear,4,Highway,45.665101,-72.61204
2024-02-01 19:50:00,835,22,103,Low,Clear,0,Residential,48.040873,-77.931699
2024-02-01 19:55:00,60,67,101,Low,Foggy,0,Urban Road,48.586928,-73.838643
2024-02-01 20:00:00,421,42,34,Low,Clear,0,Residential,41.437636,-79.810946
2024-02-01 20:05:00,224,69,70,High,Rainy,1,Highway,45.557698,-78.254103
2024-02-01 20:10:00,576,83,30,Low,Rainy,5,Highway,49.050277,-74.812044
2024-02-01 20:15:00,752,69,21,Moderate,Clear,1,Urban Road,45.211598,-75.954504
2024-02-01 20:20:00,359,29,55,Low,Snowy,2,Residential,46.102232,-74.129148
2024-02-01 20:25:00,291,91,127,Moderate,Foggy,5,Urban Road,40.282015,-78.222217
2024-02-01 20:30:00,274,15,76,Moderate,Foggy,2,Highway,44.296298,-73.051846
2024-02-01 20:35:00,240,94,108,Moderate,Foggy,2,Highway,40.555478,-78.57946
2024-02-01 20:40:00,670,74,98,High,Snowy,0,Highway,49.610182,-71.136488
2024-02-01 20:45:00,73,34,90,Low,Rainy,0,Residential,45.438675,-74.003301
2024-02-01 20:50:00,612,46,102,Low,Snowy,0,Urban Road,48.819322,-76.024774
2024-02-01 20:55:00,386,72,130,Low,Rainy,3,Residential,46.511703,-78.352825
2024-02-01 21:00:00,551,61,101,Moderate,Foggy,2,Urban Road,47.686744,-72.41765
2024-02-01 21:05:00,264,78,24,Low,Clear,0,Residential,42.269889,-77.622286
2024-02-01 21:10:00,112,98,101,Low,Snowy,2,Residential,42.661363,-75.015498
2024-02-01 21:15:00,536,100,90,High,Clear,3,Highway,42.145458,-76.19484
2024-02-01 21:20:00,949,6,9,Low,Snowy,1,Urban Road,49.693956,-72.751984
2024-02-01 21:25:00,275,37,140,Low,Snowy,2,Highway,40.907899,-77.929451
2024-02-01 21:30:00,955,48,84,Moderate,Foggy,3,Highway,40.741291,-73.393984
2024-02-01 21:35:00,307,13,71,High,Foggy,4,Urban Road,40.868493,-79.074463
2024-02-01 21:40:00,775,19,70,Moderate,Foggy,1,Highway,49.026201,-70.219641
2024-02-01 21:45:00,846,22,132,Moderate,Foggy,4,Highway,40.25731,-71.985047
2024-02-01 21:50:00,278,79,145,Low,Snowy,3,Highway,47.832019,-79.248165
2024-02-01 21:55:00,294,32,11,Moderate,Clear,5,Residential,45.662166,-76.732229
2024-02-01 22:00:00,50,61,94,Moderate,Foggy,2,Urban Road,45.629198,-72.705409
2024-02-01 22:05:00,280,74,95,High,Snowy,0,Residential,49.892072,-79.30841
2024-02-01 22:10:00,466,82,43,Moderate,Clear,3,Urban Road,42.055361,-70.434627
2024-02-01 22:15:00,287,38,80,Moderate,Clear,3,Urban Road,49.142366,-73.356814
2024-02-01 22:20:00,774,78,32,High,Clear,2,Highway,45.732257,-78.837811
2024-02-01 22:25:00,340,61,30,Moderate,Clear,2,Residential,48.302362,-73.29282
2024-02-01 22:30:00,311,71,100,High,Snowy,1,Urban Road,47.348418,-78.468124
2024-02-01 22:35:00,857,89,74,Low,Rainy,5,Urban Road,49.341637,-72.98922
2024-02-01 22:40:00,982,54,101,Low,Clear,0,Highway,43.848777,-79.897077
2024-02-01 22:45:00,187,96,141,High,Foggy,2,Urban Road,44.531528,-75.58069
2024-02-01 22:50:00,484,55,71,Low,Foggy,1,Urban Road,46.839016,-72.201537
2024-02-01 22:55:00,994,54,39,Low,Clear,3,Residential,45.075348,-72.198011
2024-02-01 23:00:00,250,99,66,Moderate,Rainy,4,Residential,42.04217,-78.711475
2024-02-01 23:05:00,610,54,64,Moderate,Clear,0,Residential,48.038283,-77.709645
2024-02-01 23:10:00,95,24,76,High,Snowy,2,Residential,43.804185,-72.829802
2024-02-01 23:15:00,898,30,75,High,Foggy,5,Residential,42.970129,-73.842404
2024-02-01 23:20:00,675,77,56,Low,Foggy,5,Residential,46.541037,-74.543071
2024-02-01 23:25:00,165,78,103,High,Snowy,2,Residential,46.740359,-75.367955
2024-02-01 23:30:00,430,80,101,Low,Foggy,3,Urban Road,45.301059,-75.14551
2024-02-01 23:35:00,570,64,54,Moderate,Snowy,4,Highway,46.756986,-74.527383
2024-02-01 23:40:00,646,37,114,Low,Foggy,4,Highway,44.789488,-78.302691
2024-02-01 23:45:00,677,64,42,Moderate,Foggy,5,Urban Road,41.437882,-75.736054
2024-02-01 23:50:00,883,59,81,High,Rainy,5,Residential,45.029465,-75.979212
2024-02-01 23:55:00,574,66,137,High,Foggy,3,Urban Road,48.731617,-77.980076
2024-02-02 00:00:00,184,10,115,Moderate,Clear,1,Residential,42.198098,-75.080634
2024-02-02 00:05:00,292,95,109,Low,Clear,4,Residential,44.670573,-70.583133
2024-02-02 00:10:00,809,85,148,Moderate,Rainy,5,Urban Road,42.881626,-77.672878
2024-02-02 00:15:00,741,62,147,Moderate,Clear,1,Urban Road,46.333865,-73.727669
2024-02-02 00:20:00,275,50,111,High,Snowy,0,Residential,44.36972,-75.296874
2024-02-02 00:25:00,708,79,16,Moderate,Clear,3,Urban Road,43.283232,-74.050039
2024-02-02 00:30:00,392,27,143,High,Foggy,4,Urban Road,49.409824,-77.641157
2024-02-02 00:35:00,457,90,9,High,Foggy,0,Residential,43.510765,-71.355085
2024-02-02 00:40:00,430,67,108,Moderate,Rainy,1,Residential,45.621231,-72.883911
2024-02-02 00:45:00,117,51,64,High,Clear,2,Urban Road,41.067829,-73.946028
2024-02-02 00:50:00,624,85,15,High,Snowy,3,Urban Road,48.643963,-72.469888
2024-02-02 00:55:00,663,11,66,High,Clear,1,Highway,42.325306,-74.53192
2024-02-02 01:00:00,769,19,148,Moderate,Clear,3,Residential,40.751672,-74.19992
2024-02-02 01:05:00,422,60,92,Moderate,Snowy,4,Residential,40.291175,-78.637822
2024-02-02 01:10:00,156,69,55,Low,Rainy,5,Highway,42.584292,-72.144786
2024-02-02 01:15:00,55,54,138,Moderate,Clear,3,Residential,40.067016,-79.289248
2024-02-02 01:20:00,767,47,73,Moderate,Foggy,0,Highway,46.522749,-75.536241
2024-02-02 01:25:00,649,31,90,High,Clear,5,Highway,43.829903,-72.20883
2024-02-02 01:30:00,760,69,22,Moderate,Foggy,0,Highway,48.522126,-70.646176
2024-02-02 01:35:00,847,38,110,Low,Snowy,5,Urban Road,41.580237,-73.9481
2024-02-02 01:40:00,383,68,90,High,Rainy,4,Urban Road,43.786616,-74.897038
2024-02-02 01:45:00,738,90,28,Low,Clear,4,Urban Road,42.091829,-71.821054
2024-02-02 01:50:00,312,29,102,Moderate,Snowy,0,Highway,42.526244,-73.667157
2024-02-02 01:55:00,94,98,127,Moderate,Snowy,1,Urban Road,40.920895,-78.786656
2024-02-02 02:00:00,283,28,63,Low,Snowy,2,Highway,42.312723,-73.96787
2024-02-02 02:05:00,399,89,23,High,Rainy,0,Highway,48.90067,-73.874148
2024-02-02 02:10:00,244,91,23,Low,Snowy,1,Residential,46.398377,-70.187134
2024-02-02 02:15:00,877,61,48,Low,Foggy,4,Highway,48.392003,-72.001326
2024-02-02 02:20:00,769,63,79,High,Rainy,1,Urban Road,49.413953,-75.261477
2024-02-02 02:25:00,786,63,139,Moderate,Foggy,0,Highway,44.864472,-79.679358
2024-02-02 02:30:00,191,31,77,High,Rainy,0,Residential,47.736992,-74.52791
2024-02-02 02:35:00,934,98,108,Moderate,Snowy,5,Residential,47.099005,-78.515613
2024-02-02 02:40:00,585,19,63,Moderate,Snowy,2,Urban Road,47.523315,-77.367684
2024-02-02 02:45:00,575,39,88,Low,Foggy,0,Residential,48.76889,-72.395873
2024-02-02 02:50:00,445,40,47,High,Rainy,1,Urban Road,46.631552,-73.841319
2024-02-02 02:55:00,876,96,68,High,Snowy,1,Residential,41.923365,-79.763893
2024-02-02 03:00:00,137,97,130,Low,Snowy,0,Urban Road,40.089031,-77.391282
2024-02-02 03:05:00,423,11,124,Moderate,Foggy,5,Residential,48.405819,-70.217119
2024-02-02 03:10:00,876,62,48,Moderate,Snowy,2,Highway,45.69411,-74.260469
2024-02-02 03:15:00,192,79,75,Moderate,Clear,4,Residential,46.842398,-76.474245
2024-02-02 03:20:00,669,77,105,Low,Rainy,2,Residential,43.404198,-71.577202
2024-02-02 03:25:00,110,76,69,High,Rainy,1,Residential,41.333274,-73.37269
2024-02-02 03:30:00,558,54,18,High,Foggy,3,Urban Road,48.796233,-72.226205
2024-02-02 03:35:00,665,12,95,High,Rainy,2,Residential,45.027892,-71.068388
2024-02-02 03:40:00,635,100,31,High,Snowy,3,Residential,40.791318,-73.958033
2024-02-02 03:45:00,825,54,141,Moderate,Snowy,0,Urban Road,46.02343,-75.858242
2024-02-02 03:50:00,984,25,45,Low,Clear,3,Highway,49.002363,-77.2349
2024-02-02 03:55:00,101,40,38,Moderate,Snowy,5,Residential,40.099568,-77.220885
2024-02-02 04:00:00,808,10,106,High,Snowy,4,Urban Road,44.099563,-73.136555
2024-02-02 04:05:00,482,60,70,Low,Snowy,1,Residential,44.04595,-73.29954
2024-02-02 04:10:00,552,30,61,High,Snowy,3,Highway,48.93093,-75.795056
2024-02-02 04:15:00,88,76,113,Low,Foggy,5,Highway,45.157835,-74.788443
2024-02-02 04:20:00,74,79,11,Moderate,Clear,2,Highway,48.670165,-71.01957
2024-02-02 04:25:00,939,16,73,Moderate,Snowy,4,Highway,41.09108,-79.514907
2024-02-02 04:30:00,668,94,48,Low,Rainy,5,Residential,49.529902,-75.298544
2024-02-02 04:35:00,574,68,64,High,Clear,4,Urban Road,47.772435,-70.200294
2024-02-02 04:40:00,815,67,90,High,Rainy,3,Highway,43.995028,-75.988574
2024-02-02 04:45:00,566,60,41,Low,Rainy,5,Residential,44.649005,-70.57318
2024-02-02 04:50:00,59,56,93,Low,Foggy,0,Highway,45.528147,-74.902815
2024-02-02 04:55:00,684,52,68,Moderate,Rainy,4,Residential,43.490054,-70.806191
2024-02-02 05:00:00,775,76,49,Moderate,Rainy,2,Urban Road,48.212613,-75.40384
2024-02-02 05:05:00,763,39,19,Low,Clear,5,Highway,49.880284,-72.840505
2024-02-02 05:10:00,320,16,115,Moderate,Rainy,3,Highway,43.88337,-70.838109
2024-02-02 05:15:00,416,6,96,High,Foggy,0,Highway,44.009402,-71.372842
2024-02-02 05:20:00,624,80,24,High,Rainy,3,Residential,44.799362,-75.156967
2024-02-02 05:25:00,944,59,88,Low,Foggy,3,Highway,49.651134,-79.705116
2024-02-02 05:30:00,743,76,141,Moderate,Snowy,5,Residential,44.936445,-70.977572
2024-02-02 05:35:00,704,47,85,Moderate,Clear,5,Residential,45.881199,-77.213778
2024-02-02 05:40:00,784,35,74,High,Foggy,2,Residential,43.760158,-74.338695
2024-02-02 05:45:00,321,56,43,Moderate,Foggy,0,Urban Road,46.982519,-79.941435
2024-02-02 05:50:00,762,70,62,Moderate,Foggy,0,Residential,48.053801,-72.288632
2024-02-02 05:55:00,77,52,39,Moderate,Snowy,2,Residential,48.199216,-75.366056
2024-02-02 06:00:00,604,99,61,Low,Snowy,4,Urban Road,46.46749,-79.532336
2024-02-02 06:05:00,726,10,150,High,Snowy,2,Highway,41.09304,-75.200943
2024-02-02 06:10:00,913,84,53,Moderate,Foggy,4,Highway,47.423301,-76.233135
2024-02-02 06:15:00,956,50,8,Moderate,Snowy,5,Residential,40.065106,-70.703314
2024-02-02 06:20:00,239,90,132,Low,Clear,5,Highway,46.218099,-78.303161
2024-02-02 06:25:00,457,98,147,Low,Clear,2,Highway,49.327902,-71.626334
2024-02-02 06:30:00,503,33,31,High,Rainy,2,Urban Road,48.204414,-74.169414
2024-02-02 06:35:00,832,11,63,Low,Foggy,1,Highway,41.949428,-76.353842
2024-02-02 06:40:00,164,58,131,Moderate,Foggy,5,Highway,42.359802,-78.914726
2024-02-02 06:45:00,744,66,143,High,Rainy,0,Highway,42.468725,-74.904717
2024-02-02 06:50:00,769,43,94,High,Snowy,3,Urban Road,40.248107,-74.06978
2024-02-02 06:55:00,973,68,132,High,Snowy,0,Urban Road,40.898954,-72.424274
2024-02-02 07:00:00,699,29,111,Low,Snowy,2,Residential,48.482781,-77.664436
2024-02-02 07:05:00,650,17,143,Low,Snowy,2,Urban Road,41.65859,-78.157787
2024-02-02 07:10:00,751,22,115,High,Clear,2,Highway,45.759381,-75.661435
2024-02-02 07:15:00,825,70,64,High,Snowy,5,Urban Road,49.533832,-71.859916
2024-02-02 07:20:00,787,48,88,Moderate,Clear,2,Residential,49.834655,-71.553818
2024-02-02 07:25:00,88,20,134,High,Clear,3,Residential,46.76902,-71.472307
2024-02-02 07:30:00,515,78,87,Low,Clear,1,Residential,40.989604,-79.563941
2024-02-02 07:35:00,569,62,113,Low,Rainy,0,Residential,41.547709,-78.610182
2024-02-02 07:40:00,699,17,100,Low,Rainy,5,Highway,40.55467,-78.674297
2024-02-02 07:45:00,598,14,88,Low,Clear,4,Highway,46.209899,-71.498365
2024-02-02 07:50:00,635,29,28,Moderate,Snowy,3,Urban Road,48.23721,-79.618798
2024-02-02 07:55:00,883,97,87,Low,Snowy,2,Highway,47.767261,-75.923715
2024-02-02 08:00:00,562,21,59,Low,Rainy,4,Highway,44.152415,-79.877922
2024-02-02 08:05:00,129,43,120,High,Rainy,2,Highway,45.861335,-70.39209
2024-02-02 08:10:00,809,12,128,Low,Foggy,3,Residential,49.714967,-76.551268
2024-02-02 08:15:00,105,64,80,Moderate,Rainy,3,Urban Road,45.136517,-70.352279
2024-02-02 08:20:00,890,96,33,Moderate,Snowy,1,Residential,40.921712,-72.846019
2024-02-02 08:25:00,534,80,80,Moderate,Snowy,4,Highway,44.114834,-78.839712
2024-02-02 08:30:00,867,16,102,Low,Foggy,4,Highway,44.658082,-70.029854
2024-02-02 08:35:00,54,72,51,Moderate,Rainy,5,Urban Road,40.228608,-75.084138
2024-02-02 08:40:00,76,63,33,Moderate,Clear,3,Highway,41.240049,-77.446542
2024-02-02 08:45:00,641,18,123,High,Snowy,4,Urban Road,41.635612,-75.375354
2024-02-02 08:50:00,804,89,35,Moderate,Clear,3,Highway,47.984371,-71.131203
2024-02-02 08:55:00,88,53,97,High,Snowy,3,Highway,45.04254,-78.72071
2024-02-02 09:00:00,827,59,28,Low,Snowy,5,Residential,40.601579,-73.80054
2024-02-02 09:05:00,339,63,83,Low,Rainy,4,Residential,45.281492,-78.785935
2024-02-02 09:10:00,330,10,45,Low,Snowy,0,Highway,44.969932,-79.964135
2024-02-02 09:15:00,366,49,134,High,Clear,0,Residential,42.701062,-78.361274
2024-02-02 09:20:00,733,42,41,Low,Clear,5,Residential,42.226615,-72.85471
2024-02-02 09:25:00,975,38,58,High,Snowy,5,Highway,47.186219,-71.181115
2024-02-02 09:30:00,447,78,43,Moderate,Clear,5,Urban Road,49.862376,-79.790272
2024-02-02 09:35:00,526,43,61,High,Rainy,1,Residential,44.332389,-71.404288
2024-02-02 09:40:00,943,90,132,Moderate,Clear,0,Highway,40.220173,-75.748663
2024-02-02 09:45:00,469,30,122,Moderate,Clear,5,Residential,46.940231,-72.363223
2024-02-02 09:50:00,587,56,81,High,Foggy,4,Urban Road,43.08965,-76.617922
2024-02-02 09:55:00,987,68,11,High,Snowy,1,Highway,40.067413,-71.659442
2024-02-02 10:00:00,881,77,60,High,Foggy,3,Highway,47.188629,-70.44142
2024-02-02 10:05:00,220,65,145,High,Snowy,5,Residential,47.321703,-77.867769
2024-02-02 10:10:00,364,29,57,Low,Clear,5,Residential,41.198639,-76.461969
2024-02-02 10:15:00,757,19,104,Moderate,Snowy,0,Urban Road,46.965887,-72.83168
2024-02-02 10:20:00,677,46,125,Moderate,Foggy,0,Highway,46.535418,-76.104528
2024-02-02 10:25:00,809,29,147,High,Rainy,0,Urban Road,40.854972,-77.3583
2024-02-02 10:30:00,150,23,6,Moderate,Snowy,0,Urban Road,45.389274,-72.470944
2024-02-02 10:35:00,206,62,35,Low,Foggy,4,Urban Road,42.079819,-78.204888
2024-02-02 10:40:00,330,53,90,Low,Foggy,2,Residential,43.63235,-77.047629
2024-02-02 10:45:00,521,55,43,Low,Clear,2,Urban Road,44.44431,-75.528844
2024-02-02 10:50:00,293,61,29,Moderate,Clear,0,Residential,42.850093,-76.489663
2024-02-02 10:55:00,141,6,96,Low,Foggy,3,Highway,41.380368,-71.120995
2024-02-02 11:00:00,170,99,134,Low,Rainy,3,Residential,44.465451,-71.915369
2024-02-02 11:05:00,812,47,127,Low,Snowy,5,Urban Road,40.318784,-70.083355
2024-02-02 11:10:00,741,7,147,Low,Clear,5,Highway,43.247747,-72.090359
2024-02-02 11:15:00,565,91,96,Low,Clear,2,Highway,47.267228,-79.082267
2024-02-02 11:20:00,862,35,101,Low,Rainy,0,Urban Road,42.426251,-78.757392
2024-02-02 11:25:00,441,10,25,High,Snowy,4,Highway,44.360189,-74.298192
2024-02-02 11:30:00,823,6,132,High,Rainy,1,Urban Road,46.468546,-72.113409
2024-02-02 11:35:00,442,69,34,Low,Clear,4,Highway,47.727165,-78.416408
2024-02-02 11:40:00,803,40,101,Low,Snowy,5,Residential,40.909893,-74.939645
2024-02-02 11:45:00,624,37,116,Moderate,Foggy,5,Highway,47.745944,-77.141285
2024-02-02 11:50:00,144,52,82,Moderate,Foggy,3,Urban Road,48.981598,-77.794657
2024-02-02 11:55:00,201,96,15,Moderate,Snowy,5,Residential,46.184717,-71.859368
2024-02-02 12:00:00,419,29,99,Low,Foggy,2,Residential,49.043981,-70.193133
2024-02-02 12:05:00,881,60,17,Low,Snowy,3,Residential,40.868223,-77.574785
2024-02-02 12:10:00,605,48,150,Moderate,Rainy,1,Highway,46.618165,-79.342136
2024-02-02 12:15:00,421,65,75,Low,Rainy,1,Urban Road,44.20496,-74.76586
2024-02-02 12:20:00,810,50,13,High,Foggy,5,Residential,43.593127,-73.06152
2024-02-02 12:25:00,434,93,22,High,Foggy,4,Highway,47.092298,-73.294089
2024-02-02 12:30:00,827,10,34,Moderate,Snowy,4,Highway,48.045932,-73.795925
2024-02-02 12:35:00,812,46,11,High,Clear,5,Residential,46.973403,-75.469333
2024-02-02 12:40:00,623,86,12,High,Clear,5,Urban Road,49.897627,-75.330052
2024-02-02 12:45:00,490,44,138,High,Snowy,3,Residential,41.992763,-79.247509
2024-02-02 12:50:00,52,97,82,Moderate,Foggy,3,Urban Road,40.937422,-72.70232
2024-02-02 12:55:00,172,67,102,Moderate,Rainy,2,Residential,48.075731,-79.118094
2024-02-02 13:00:00,943,66,69,Moderate,Snowy,3,Urban Road,47.491433,-79.834263
2024-02-02 13:05:00,384,50,98,Low,Clear,0,Highway,41.210068,-74.459708
2024-02-02 13:10:00,222,98,36,Moderate,Rainy,4,Urban Road,47.920127,-78.078248
2024-02-02 13:15:00,482,67,143,Low,Snowy,3,Residential,41.936242,-71.15122
2024-02-02 13:20:00,172,51,110,High,Clear,3,Highway,45.563939,-77.736158
2024-02-02 13:25:00,161,55,40,High,Foggy,1,Urban Road,49.735795,-77.880157
2024-02-02 13:30:00,994,67,6,Moderate,Foggy,2,Residential,41.957726,-78.456031
2024-02-02 13:35:00,255,16,83,High,Clear,1,Urban Road,48.381401,-77.202175
2024-02-02 13:40:00,251,28,11,Low,Foggy,4,Residential,45.141241,-75.692816
2024-02-02 13:45:00,701,54,102,High,Clear,2,Urban Road,49.032034,-73.247595
2024-02-02 13:50:00,778,12,119,Low,Clear,0,Highway,41.761245,-77.332753
2024-02-02 13:55:00,461,86,39,Low,Snowy,2,Residential,49.102405,-76.952497
2024-02-02 14:00:00,550,52,59,High,Rainy,5,Urban Road,43.892142,-74.129741
2024-02-02 14:05:00,745,77,134,High,Rainy,3,Highway,49.226845,-73.269741
2024-02-02 14:10:00,968,34,116,High,Foggy,3,Urban Road,40.547018,-73.831847
2024-02-02 14:15:00,810,14,51,Low,Foggy,4,Residential,41.840238,-72.361426
2024-02-02 14:20:00,144,9,60,Moderate,Rainy,1,Urban Road,43.292844,-71.031211
2024-02-02 14:25:00,893,70,45,Low,Clear,4,Residential,43.94565,-77.487816
2024-02-02 14:30:00,695,80,147,High,Rainy,0,Urban Road,45.395778,-72.720626
2024-02-02 14:35:00,862,86,74,Moderate,Rainy,3,Urban Road,45.51219,-77.958163
2024-02-02 14:40:00,211,64,26,Low,Foggy,0,Residential,46.183708,-77.663333
2024-02-02 14:45:00,854,18,133,High,Foggy,0,Residential,47.975824,-70.14163
2024-02-02 14:50:00,605,10,109,Moderate,Snowy,2,Residential,42.206031,-71.651773
2024-02-02 14:55:00,431,88,61,Moderate,Rainy,5,Residential,44.54648,-78.444819
2024-02-02 15:00:00,905,72,16,High,Clear,4,Residential,42.733034,-76.747957
2024-02-02 15:05:00,776,100,134,Moderate,Foggy,4,Highway,46.803489,-79.472513
2024-02-02 15:10:00,238,52,52,Low,Snowy,5,Highway,48.323385,-76.407964
2024-02-02 15:15:00,309,28,143,Moderate,Clear,5,Residential,43.157916,-72.913983
2024-02-02 15:20:00,716,65,40,Moderate,Clear,4,Urban Road,45.577185,-77.744871
2024-02-02 15:25:00,776,33,145,Low,Clear,4,Urban Road,44.825349,-78.30627
2024-02-02 15:30:00,847,27,85,Low,Clear,5,Urban Road,49.665802,-78.970018
2024-02-02 15:35:00,942,83,65,Moderate,Snowy,0,Urban Road,45.188639,-72.41325
2024-02-02 15:40:00,907,74,94,High,Clear,0,Residential,42.194537,-73.254885
2024-02-02 15:45:00,597,71,96,Low,Clear,4,Urban Road,45.900398,-71.482148
2024-02-02 15:50:00,128,66,125,Low,Foggy,1,Urban Road,46.314039,-76.555936
2024-02-02 15:55:00,741,42,124,High,Rainy,5,Residential,42.187662,-76.439559
2024-02-02 16:00:00,310,14,147,High,Rainy,3,Residential,41.225919,-79.101559
2024-02-02 16:05:00,449,54,32,Low,Rainy,0,Urban Road,47.754113,-73.943541
2024-02-02 16:10:00,302,91,94,Low,Rainy,0,Highway,48.924868,-71.219287
2024-02-02 16:15:00,603,13,8,Low,Clear,0,Residential,48.985433,-72.587118
2024-02-02 16:20:00,620,49,123,Moderate,Rainy,1,Highway,42.998346,-79.783956
2024-02-02 16:25:00,254,88,78,Moderate,Clear,2,Urban Road,43.463808,-75.319415
2024-02-02 16:30:00,591,28,124,High,Rainy,1,Highway,44.477777,-71.089926
2024-02-02 16:35:00,145,66,149,Low,Clear,2,Urban Road,41.073442,-70.487412
2024-02-02 16:40:00,397,79,147,Moderate,Clear,0,Highway,46.578111,-73.102187
2024-02-02 16:45:00,747,100,20,Moderate,Snowy,0,Residential,40.139467,-72.332773
2024-02-02 16:50:00,642,41,17,Low,Foggy,4,Highway,40.2408,-72.477473
2024-02-02 16:55:00,990,32,100,High,Rainy,1,Residential,49.488013,-78.793277
2024-02-02 17:00:00,255,48,139,Moderate,Clear,0,Residential,40.046072,-71.061898
2024-02-02 17:05:00,189,43,31,High,Foggy,0,Highway,42.256323,-76.589578
2024-02-02 17:10:00,265,58,94,Low,Snowy,1,Urban Road,41.650327,-77.509237
2024-02-02 17:15:00,270,63,89,High,Snowy,0,Highway,46.346411,-70.05111
2024-02-02 17:20:00,978,27,104,High,Snowy,0,Highway,43.125642,-78.315968
2024-02-02 17:25:00,758,51,63,Moderate,Rainy,2,Residential,49.54537,-75.145341
2024-02-02 17:30:00,730,77,147,Moderate,Snowy,3,Highway,43.85092,-76.105284
2024-02-02 17:35:00,909,25,120,Low,Rainy,4,Highway,41.051398,-79.405753
2024-02-02 17:40:00,705,65,78,Moderate,Clear,2,Highway,42.197676,-77.30359
2024-02-02 17:45:00,745,84,50,Low,Clear,3,Urban Road,42.545909,-74.470221
2024-02-02 17:50:00,849,28,96,Low,Snowy,2,Urban Road,49.352777,-73.652315
2024-02-02 17:55:00,420,53,7,Low,Snowy,5,Residential,43.435258,-79.116821
2024-02-02 18:00:00,758,95,76,Low,Clear,1,Highway,41.636843,-72.206333
2024-02-02 18:05:00,968,51,91,Low,Clear,3,Highway,40.995237,-70.498762
2024-02-02 18:10:00,627,20,17,Low,Clear,0,Highway,41.596859,-77.132831
2024-02-02 18:15:00,477,48,55,Moderate,Rainy,3,Urban Road,41.66006,-70.528337
2024-02-02 18:20:00,495,39,110,High,Clear,0,Residential,42.623122,-76.770953
2024-02-02 18:25:00,215,42,22,Low,Snowy,2,Residential,41.895499,-75.286689
2024-02-02 18:30:00,449,29,106,High,Rainy,5,Highway,45.796472,-72.352973
2024-02-02 18:35:00,855,25,46,Low,Snowy,5,Residential,46.859067,-74.73835
2024-02-02 18:40:00,265,26,28,Moderate,Snowy,3,Urban Road,42.479338,-70.863267
2024-02-02 18:45:00,440,26,18,Moderate,Rainy,3,Residential,47.794643,-75.388823
2024-02-02 18:50:00,667,53,107,Moderate,Foggy,1,Urban Road,45.455344,-70.186376
2024-02-02 18:55:00,330,45,145,Moderate,Clear,2,Residential,40.201926,-72.745375
2024-02-02 19:00:00,662,89,46,Moderate,Foggy,5,Residential,46.712056,-74.395631
2024-02-02 19:05:00,197,59,104,Moderate,Rainy,5,Residential,46.700122,-76.921477
2024-02-02 19:10:00,518,63,121,Low,Foggy,4,Urban Road,46.888963,-70.674093
2024-02-02 19:15:00,708,33,78,High,Foggy,3,Residential,43.959625,-72.171674
2024-02-02 19:20:00,242,54,127,High,Rainy,1,Highway,40.998159,-78.956305
2024-02-02 19:25:00,749,8,133,Low,Rainy,5,Highway,40.233021,-77.943812
2024-02-02 19:30:00,456,63,106,Low,Foggy,1,Residential,44.216913,-74.714054
2024-02-02 19:35:00,819,42,48,Low,Foggy,4,Urban Road,47.908338,-70.98549
2024-02-02 19:40:00,742,11,13,Moderate,Rainy,0,Highway,42.520971,-72.936497
2024-02-02 19:45:00,548,17,32,High,Rainy,4,Residential,42.149577,-78.473392
2024-02-02 19:50:00,438,74,42,High,Foggy,5,Urban Road,46.647536,-75.515271
2024-02-02 19:55:00,56,40,26,Low,Snowy,2,Residential,42.712752,-76.65495
2024-02-02 20:00:00,514,54,39,High,Snowy,3,Highway,40.109275,-75.588441
2024-02-02 20:05:00,793,40,115,Low,Clear,0,Residential,43.307403,-73.460927
2024-02-02 20:10:00,706,95,10,Low,Clear,2,Urban Road,44.045093,-73.571382
2024-02-02 20:15:00,808,94,103,Moderate,Rainy,3,Residential,42.422707,-76.591335
2024-02-02 20:20:00,826,52,24,Moderate,Clear,0,Highway,43.833809,-70.180001
2024-02-02 20:25:00,345,30,120,Low,Snowy,2,Urban Road,40.89907,-71.648778
2024-02-02 20:30:00,524,46,66,Moderate,Clear,0,Urban Road,40.250166,-71.940741
2024-02-02 20:35:00,239,70,7,Moderate,Snowy,1,Residential,49.619663,-71.511581
2024-02-02 20:40:00,631,89,54,Low,Clear,1,Urban Road,46.470225,-78.564757
2024-02-02 20:45:00,259,7,57,Low,Rainy,0,Highway,45.128743,-75.711741
2024-02-02 20:50:00,517,59,40,Moderate,Clear,1,Urban Road,49.79328,-75.22334
2024-02-02 20:55:00,88,68,65,Moderate,Rainy,1,Urban Road,40.001456,-72.508644
2024-02-02 21:00:00,453,63,87,High,Snowy,5,Highway,40.885496,-79.229426
